idorig,commname,sciname,country,g,phi,k,msy,marginalcost,speciescat,speciescatname,regionfao,policy,beta,fvfmsy,bvbmsy,catch,price,idoriglumped,lumpedcatch2012,fmeyvfmsy,bmeyvbmsy,fcsvfmsy,bcsvbmsy
14697-FAO-61-33,Fourfinger threadfin,Eleutheronema tetradactylum,Taiwan Province of China,0.0374407741331273,0.188,214728.735071208,3215.69755040542,181530816.839388,33,Miscellaneous coastal fishes,61,Historic,1.3,0.511418646257601,0.48280165407149,794.0,1833.5360616,14697-FAO-61-33,794.0,0.633147498224692,1.32326949172864,0.633147498224692,1.32326949172864
14701-FAO-61-45,Giant tiger prawn,Penaeus monodon,Taiwan Province of China,0.0338143596587726,0.188,14257.3630183611,192.832656681084,21009881.4905532,45,"Shrimps, prawns",61,Historic,1.3,0.100968590525015,0.359526710880552,7.0,3996.1061624,14701-FAO-61-45,7.0,0.632950929495908,1.22529239126433,0.632950929495908,1.22529239126433
14703-FAO-61-33,Golden threadfin bream,Nemipterus virgatus,Taiwan Province of China,0.098364323194543,0.188,139316.778485414,5481.27057409662,88148673.8624306,33,Miscellaneous coastal fishes,61,Historic,1.3,0.346317003782853,0.535754585232813,1017.0,1833.5360616,14703-FAO-61-33,1017.0,0.678708318074248,1.36609402647413,0.678708318074248,1.36609402647413
14716-FAO-61-42,Indo-Pacific swamp crab,Scylla serrata,Taiwan Province of China,0.037809608276539,0.188,16706.2285591118,252.650874599631,26201665.2481134,42,"Crabs, sea-spiders",61,Historic,1.3,0.284210665692419,0.59883514094498,43.0,3411.5908616,14716-FAO-61-42,43.0,0.655057552343789,1.33753948860616,0.655057552343789,1.33753948860616
14719-FAO-61-35,Japanese anchovy,Engraulis japonicus,Taiwan Province of China,0.0416409132575183,0.188,36815.9053964288,613.191237916103,17127122.0930978,35,"Herrings, sardines, anchovies",61,Historic,1.3,0.882446375115749,1.43316943754704,1034.0,1041.67153344,14719-FAO-61-35,1034.0,0.686300010916263,1.35715285788703,0.686300010916263,1.35715285788703
14721-FAO-61-43,Japanese fan lobster,Ibacus ciliatus,Taiwan Province of China,0.041715008050616,0.188,55059.8181267078,918.686455700877,154916283.000904,43,"Lobsters, spiny-rock lobsters",61,Historic,1.3,1.88821593454292,0.537851856331391,933.0,9810.5299766,14721-FAO-61-43,933.0,0.763002484379693,1.23833958814457,0.763002484379693,1.23833958814457
14730-FAO-61-45,Kuruma prawn,Penaeus japonicus,Taiwan Province of China,0.0365878267914739,0.188,130648.412981593,1911.96951023361,188025996.74868,45,"Shrimps, prawns",61,Historic,1.3,1.44906418034575,0.50025869597267,1386.0,3996.1061624,14730-FAO-61-45,1386.0,0.697376420464688,1.26331908854769,0.697376420464688,1.26331908854769
14731-FAO-61-34,Largehead hairtail,Trichiurus lepturus,Taiwan Province of China,0.0994199982621925,0.188,399613.685443309,15891.1129126361,113850179.30112,34,Miscellaneous demersal fishes,61,Historic,1.3,0.331710409845198,1.03789471466284,5471.0,828.24973442,14731-FAO-61-34,5471.0,0.678485221914111,1.36638953644465,0.678485221914111,1.36638953644465
14732-FAO-61-43,Longlegged spiny lobster,Panulirus longipes,Taiwan Province of China,0.033564987841506,0.188,4716.89501876808,63.3261250286325,24009890.0330129,43,"Lobsters, spiny-rock lobsters",61,Historic,1.3,1.40284662716031,0.348954326643168,31.0,16628.09062,14732-FAO-61-43,31.0,0.671394980695726,1.18896186407836,0.671394980695726,1.18896186407836
14765-FAO-61-33,Moonfish,Mene maculata,Taiwan Province of China,0.0987324588262218,0.188,75053.2918297976,2963.94340826415,47434617.3249808,33,Miscellaneous coastal fishes,61,Historic,1.3,1.17315818692033,0.63758664282062,2217.0,1833.5360616,14765-FAO-61-33,2217.0,0.678628896254791,1.36619856361156,0.678628896254791,1.36619856361156
14773-FAO-61-34,Oilfish,Ruvettus pretiosus,Taiwan Province of China,0.0410607455328476,0.188,340238.437098866,5587.92302033589,67478043.6790056,34,Miscellaneous demersal fishes,61,Historic,1.3,1.18704322563709,1.11199788073067,7376.0,442.2144925,14773-FAO-61-34,7376.0,0.683715697903444,1.35435635110795,0.683715697903444,1.35435635110795
14779-FAO-61-34,Pacific rudderfish,Psenopsis anomala,Taiwan Province of China,0.102504393524967,0.188,134698.78003533,5522.63514219406,62847710.5408921,34,Miscellaneous demersal fishes,61,Historic,1.3,0.3731311191156,1.35878332490264,2800.0,1368.9083018,14779-FAO-61-34,2800.0,0.678983787994168,1.36574807582057,0.678983787994168,1.36574807582057
14784-FAO-61-33,Red bigeye,Priacanthus macracanthus,Taiwan Province of China,0.0937634430207038,0.188,185965.759688187,6974.3982757783,119367628.762356,33,Miscellaneous coastal fishes,61,Historic,1.3,0.203310446976192,0.614964499223844,872.0,1833.5360616,14784-FAO-61-33,872.0,0.678610807611593,1.36621559333548,0.678610807611593,1.36621559333548
14785-FAO-61-35,Red-eye round herring,Etrumeus teres,Taiwan Province of China,0.0301447374744639,0.188,249769.887634004,3011.5618977639,42899640.3909309,35,"Herrings, sardines, anchovies",61,Historic,1.3,0.207138867542408,0.406372744733412,338.0,349.06221404,14785-FAO-61-35,338.0,0.521697937014368,1.24197203770189,0.521697937014368,1.24197203770189
14786-FAO-61-45,Redtail prawn,Penaeus penicillatus,Taiwan Province of China,0.0356478938999523,0.188,136644.780010766,1948.35069906462,198197251.745215,45,"Shrimps, prawns",61,Historic,1.3,0.0593502005661172,0.371859715734626,43.0,3996.1061624,14786-FAO-61-45,43.0,0.660321190340441,1.24294137593349,0.660321190340441,1.24294137593349
14823-FAO-61-33,Sillago-whitings,Sillaginidae,Taiwan Province of China,0.0389494132283712,0.188,7802.65200249295,121.557949791743,6518619.0885012,33,Miscellaneous coastal fishes,61,Historic,1.3,1.95799104316444,0.411748483480555,98.0,1833.5360616,14823-FAO-61-33,98.0,0.61888293573092,1.31738552910753,0.61888293573092,1.31738552910753
14824-FAO-61-33,Silver croaker,Pennahia argentata,Taiwan Province of China,0.0353804543284002,0.188,397599.871992902,5626.64934664716,280265941.40125,33,Miscellaneous coastal fishes,61,Historic,1.3,0.54802564295216,0.562339204456195,1734.0,1503.069022,14824-FAO-61-33,1734.0,0.636914266408823,1.32325630753882,0.636914266408823,1.32325630753882
14826-FAO-61-33,Silver seabream,Pagrus auratus,Taiwan Province of China,0.0131577474991815,0.188,176302.486412979,927.855175370232,316764732.769958,33,Miscellaneous coastal fishes,61,Historic,1.3,0.578977749920323,0.577058211261106,310.0,2847.4667678,14826-FAO-61-33,310.0,0.28788339339913,0.992445965166892,0.28788339339913,0.992445965166892
14847-FAO-61-45,Southern rough shrimp,Trachypenaeus curvirostris,Taiwan Province of China,0.0362040306566565,0.188,162995.974126783,2360.33698253234,170571931.11169899,45,"Shrimps, prawns",61,Historic,1.3,0.650494404469731,0.395340324894826,607.0,2896.5433844,14847-FAO-61-45,607.0,0.670563443763757,1.25022217375352,0.670563443763757,1.25022217375352
14887-FAO-61-33,Yellow croaker,Larimichthys polyactis,Taiwan Province of China,0.0966968750443381,0.188,38545.0929809198,1490.80810837492,20095484.2509601,33,Miscellaneous coastal fishes,61,Historic,1.3,0.197392045575921,0.536915192772663,158.0,1503.069022,14887-FAO-61-33,158.0,0.679092474846302,1.36559694932219,0.679092474846302,1.36559694932219
14917-FAO-51-31,Indian halibut,Psettodes erumei,United Republic of Tanzania,0.111837613171108,0.188,4915.73923672667,219.895800861671,7792672.01105981,31,"Flounders, halibuts, soles",51,Historic,1.3,2.36552299155814,0.563278935686918,293.0,6955.0842952,14917-FAO-51-31,293.0,0.756010150269333,1.26941886901578,0.756010150269333,1.26941886901578
14957-FAO-57-45,Banana prawn,Penaeus merguiensis,Thailand,0.040631931215688,0.188,179577.548825358,2918.50010479959,250441643.549588,45,"Shrimps, prawns",57,Historic,1.3,1.90335756724714,0.609546521819324,3386.0,3996.1061624,14957-FAO-57-45,3386.0,0.721477074977761,1.28119203726769,0.721477074977761,1.28119203726769
14958-FAO-71-45,Banana prawn,Penaeus merguiensis,Thailand,0.0393056251939324,0.188,318305.005516055,5004.24295059,448354776.623825,45,"Shrimps, prawns",71,Historic,1.3,1.81359046154964,0.45010563686093,4085.0,3996.1061624,14958-FAO-71-45,4085.0,0.701649220600986,1.26668867410172,0.701649220600986,1.26668867410172
14961-FAO-57-25,Barramundi(=Giant seaperch),Lates calcarifer,Thailand,0.0399396697961658,0.188,4630.50269993428,73.9729300069666,1657917.92478189,25,Miscellaneous diadromous fishes,57,Historic,1.3,0.895797449928074,0.81491275782274,54.0,791.7390036,14961-FAO-57-25,54.0,0.675447829382084,1.34963521952429,0.675447829382084,1.34963521952429
14962-FAO-71-25,Barramundi(=Giant seaperch),Lates calcarifer,Thailand,0.0400625262938914,0.188,4306.56760728744,69.0096477593499,1540515.22951847,25,Miscellaneous diadromous fishes,71,Historic,1.3,0.109929444741266,0.922729053010113,7.0,791.7390036,14962-FAO-71-25,7.0,0.679939792861664,1.35266422998739,0.679939792861664,1.35266422998739
14969-FAO-57-57,Bigfin reef squid,Sepioteuthis lessoniana,Thailand,0.060227952317833,0.188,183901.607255698,4430.2050939724,101809213.009446,57,"Squids, cuttlefishes, octopuses",57,Historic,1.3,0.160312287943522,1.66709772154963,1184.0,1384.7354126,14969-FAO-57-57,1184.0,0.682982142837582,1.36083260822643,0.682982142837582,1.36083260822643
14970-FAO-71-57,Bigfin reef squid,Sepioteuthis lessoniana,Thailand,0.064084309994449,0.188,286814.639855944,7351.79243684663,155853581.322213,57,"Squids, cuttlefishes, octopuses",71,Historic,1.3,0.212550734622196,1.64722412826536,2574.0,1384.7354126,14970-FAO-71-57,2574.0,0.68223711892604,1.36168435190352,0.68223711892604,1.36168435190352
14978-FAO-71-56,Blood cockle,Anadara granosa,Thailand,0.0760937580702757,0.188,118718.44784538,3613.32854966337,85259591.5489573,56,"Clams, cockles, arkshells",71,Historic,1.3,0.205506756218645,1.76685243046715,1312.0,1926.8839612,14978-FAO-71-56,1312.0,0.679926483302116,1.36455653993165,0.679926483302116,1.36455653993165
14981-FAO-57-42,Blue swimming crab,Portunus pelagicus,Thailand,0.0635835153623177,0.188,432346.623299924,10995.5464102637,580176106.624801,42,"Crabs, sea-spiders",57,Historic,1.3,0.433979267984224,1.86783327343124,8913.0,3411.5908616,14981-FAO-57-42,8913.0,0.682526795044378,1.36135988425474,0.682526795044378,1.36135988425474
14982-FAO-71-42,Blue swimming crab,Portunus pelagicus,Thailand,0.0407194482136887,0.188,1236548.13192774,20139.7056697782,1896712860.29794,42,"Crabs, sea-spiders",71,Historic,1.3,0.592487770516912,1.04529389157595,12473.0,3411.5908616,14982-FAO-71-42,12473.0,0.683314578139715,1.35342860236508,0.683314578139715,1.35342860236508
14994-FAO-57-34,Daggertooth pike conger,Muraenesox cinereus,Thailand,0.0419008844437186,0.188,36636.8234910295,614.018153998587,19704836.4552647,34,Miscellaneous demersal fishes,57,Historic,1.3,0.632875686104233,1.0576505486538,411.0,1206.55686093333,14994-FAO-57-34,411.0,0.682706527605785,1.35545600441629,0.682706527605785,1.35545600441629
14995-FAO-71-34,Daggertooth pike conger,Muraenesox cinereus,Thailand,0.0653375333715635,0.188,124074.237803606,3242.53416131783,58405638.3669189,34,Miscellaneous demersal fishes,71,Historic,1.3,0.438091563296368,1.89366359494865,2690.0,1206.55686093333,14995-FAO-71-34,2690.0,0.681624250987694,1.36248288297941,0.681624250987694,1.36248288297941
14996-FAO-57-35,Dorab wolf-herring,Chirocentrus dorab,Thailand,0.0399567929839848,0.188,121556.751344796,1942.71868740049,19185756.2614723,35,"Herrings, sardines, anchovies",57,Historic,1.3,0.755505840909734,0.804811322221801,1575.0,349.06221404,14996-FAO-57-35,1575.0,0.675227072483686,1.34953612817361,0.675227072483686,1.34953612817361
14997-FAO-71-35,Dorab wolf-herring,Chirocentrus dorab,Thailand,0.0399110305634578,0.188,141325.715422516,2256.07921292629,22313635.5300192,35,"Herrings, sardines, anchovies",71,Historic,1.3,1.19919751463036,0.816119970626429,2944.0,349.06221404,14997-FAO-71-35,2944.0,0.6750665997715,1.34933894817982,0.6750665997715,1.34933894817982
15002-FAO-57-43,Flathead lobster,Thenus orientalis,Thailand,0.0410786455045473,0.188,7678.10902526944,126.156780980294,21702983.2504117,43,"Lobsters, spiny-rock lobsters",57,Historic,1.3,1.16247274239411,0.422764305464818,62.0,9810.5299766,15002-FAO-57-43,62.0,0.753188334154161,1.23252105142383,0.753188334154161,1.23252105142383
15003-FAO-71-43,Flathead lobster,Thenus orientalis,Thailand,0.0392541454332762,0.188,61192.3414862425,960.777464696408,175340164.046755,43,"Lobsters, spiny-rock lobsters",71,Historic,1.3,2.0716220820006,0.511463255177486,1018.0,9810.5299766,15003-FAO-71-43,1018.0,0.755383791239276,1.23251666856763,0.755383791239276,1.23251666856763
15006-FAO-57-45,Giant tiger prawn,Penaeus monodon,Thailand,0.0402724845487065,0.188,27345.3372620279,440.485804481894,38238029.3617229,45,"Shrimps, prawns",57,Historic,1.3,2.78240075347608,0.538508219215883,660.0,3996.1061624,15006-FAO-57-45,660.0,0.713380013328806,1.2757483893608,0.713380013328806,1.2757483893608
15007-FAO-71-45,Giant tiger prawn,Penaeus monodon,Thailand,0.0409270849128491,0.188,26896.1896173411,440.292998839066,37428485.9467325,45,"Shrimps, prawns",71,Historic,1.3,2.74802601825076,0.476884484814212,577.0,3996.1061624,15007-FAO-71-45,577.0,0.707941168904082,1.27422790473826,0.707941168904082,1.27422790473826
15010-FAO-57-45,Green tiger prawn,Penaeus semisulcatus,Thailand,0.0392253511428716,0.188,40826.2276272588,640.540068719374,57541866.6141225,45,"Shrimps, prawns",57,Historic,1.3,3.40825949973639,0.485084060407067,1059.0,3996.1061624,15010-FAO-57-45,1059.0,0.700077855170805,1.2687661971942,0.700077855170805,1.2687661971942
15011-FAO-71-45,Green tiger prawn,Penaeus semisulcatus,Thailand,0.0397533261776329,0.188,38923.4737179418,618.906826993137,54640453.5422703,45,"Shrimps, prawns",71,Historic,1.3,1.64463664212448,0.334028621856363,340.0,3996.1061624,15011-FAO-71-45,340.0,0.677016075685681,1.25400547034108,0.677016075685681,1.25400547034108
15016-FAO-57-31,Indian halibut,Psettodes erumei,Thailand,0.105080020441788,0.188,26453.9695396994,1111.86281780129,42727622.8924212,31,"Flounders, halibuts, soles",57,Historic,1.3,1.0933157672283,0.38252175046715,465.0,6955.0842952,15016-FAO-57-31,465.0,0.756096504544328,1.26931291165172,0.756096504544328,1.26931291165172
15017-FAO-71-31,Indian halibut,Psettodes erumei,Thailand,0.100245710360451,0.188,44728.1348008059,1793.43976593505,73271482.0807404,31,"Flounders, halibuts, soles",71,Historic,1.3,1.21971944692441,0.415086974366706,908.0,6955.0842952,15017-FAO-71-31,908.0,0.756049538860444,1.26936836623147,0.756049538860444,1.26936836623147
15026-FAO-57-42,Indo-Pacific swamp crab,Scylla serrata,Thailand,0.0407773605064361,0.188,88360.1580096182,1441.17196054542,135475848.291211,42,"Crabs, sea-spiders",57,Historic,1.3,1.04072940541127,1.03142269745036,1547.0,3411.5908616,15026-FAO-57-42,1547.0,0.682708543058318,1.3531274095507,0.682708543058318,1.3531274095507
15027-FAO-71-42,Indo-Pacific swamp crab,Scylla serrata,Thailand,0.0395310874160604,0.188,103789.060223631,1641.0830124317,160620539.284327,42,"Crabs, sea-spiders",71,Historic,1.3,0.871463653634715,0.774047820912774,1107.0,3411.5908616,15027-FAO-71-42,1107.0,0.673424629728517,1.34749777074337,0.673424629728517,1.34749777074337
15032-FAO-57-34,Largehead hairtail,Trichiurus lepturus,Thailand,0.103591083667259,0.188,125560.626286945,5202.54755719927,35333955.0088881,34,Miscellaneous demersal fishes,57,Historic,1.3,0.506970368100329,0.927759338498421,2447.0,828.24973442,15032-FAO-57-34,2447.0,0.678745081003029,1.36605483410883,0.678745081003029,1.36605483410883
15033-FAO-71-34,Largehead hairtail,Trichiurus lepturus,Thailand,0.110506606307826,0.188,254729.890540293,11259.221425399901,70307058.406481,34,Miscellaneous demersal fishes,71,Historic,1.3,0.399065338407364,1.96231386642881,8817.0,828.24973442,15033-FAO-71-34,8817.0,0.678546841152464,1.36631098236568,0.678546841152464,1.36631098236568
15072-FAO-57-33,Sillago-whitings,Sillaginidae,Thailand,0.0412052603249685,0.188,125014.885429427,2060.41450599671,102692699.541382,33,Miscellaneous coastal fishes,57,Historic,1.3,1.13581774291528,0.586688114118068,1373.0,1833.5360616,15072-FAO-57-33,1373.0,0.664031411016112,1.34254859164984,0.664031411016112,1.34254859164984
15073-FAO-71-33,Sillago-whitings,Sillaginidae,Thailand,0.0413393501805331,0.188,120072.736525871,1985.40112441824,98536914.0181058,33,Miscellaneous coastal fishes,71,Historic,1.3,1.33310152728613,0.600738733807766,1590.0,1833.5360616,15073-FAO-71-33,1590.0,0.665050272101765,1.34344786259078,0.665050272101765,1.34344786259078
15092-FAO-57-31,Tonguefishes,Cynoglossidae,Thailand,0.039492750815095,0.188,150646.883959882,2379.67554368636,86418917.583796307,31,"Flounders, halibuts, soles",57,Historic,1.3,0.512723307913292,0.517983911061592,632.0,1841.7571116,15092-FAO-57-31,632.0,0.744131799627188,1.24871391806615,0.744131799627188,1.24871391806615
15093-FAO-71-31,Tonguefishes,Cynoglossidae,Thailand,0.0403069151789763,0.188,241798.078789637,3898.27629143209,137861456.442971,31,"Flounders, halibuts, soles",71,Historic,1.3,1.32051931040172,0.925064506619063,4762.0,1841.7571116,15093-FAO-71-31,4762.0,0.759992994274075,1.25843147919186,0.759992994274075,1.25843147919186
15097-FAO-57-45,Western king prawn,Penaeus latisulcatus,Thailand,0.0402509147558986,0.188,31542.0765757318,507.81584279123,44113579.6596936,45,"Shrimps, prawns",57,Historic,1.3,2.30483436686452,0.51434026518341,602.0,3996.1061624,15097-FAO-57-45,602.0,0.711929064437628,1.27487735119541,0.711929064437628,1.27487735119541
15098-FAO-71-45,Western king prawn,Penaeus latisulcatus,Thailand,0.0392348966792049,0.188,62177.9858696414,975.774293264559,87629360.2708182,45,"Shrimps, prawns",71,Historic,1.3,0.814531472339469,0.425264821086024,338.0,3996.1061624,15098-FAO-71-45,338.0,0.698201136027607,1.26772951824165,0.698201136027607,1.26772951824165
15108-FAO-34-33,African forktail snapper,Apsilus fuscus,Togo,0.0428938526085699,0.188,27.0445821129888,0.463997392171461,40715.0757006853,33,Miscellaneous coastal fishes,34,Historic,1.3,19.2153182068062,0.448638841870793,4.0,3401.0992212,15108-FAO-34-33,4.0,0.449866363891903,1.1948219723999,0.449866363891903,1.1948219723999
15116-FAO-34-33,Atlantic emperor,Lethrinus atlanticus,Togo,0.0420857127043842,0.188,52.4966152697468,0.883702733945673,42850.3663467182,33,Miscellaneous coastal fishes,34,Historic,1.3,16.552546489693,0.752006631249041,11.0,1833.5360616,15116-FAO-34-33,11.0,0.593221643875349,1.30052086052483,0.593221643875349,1.30052086052483
15119-FAO-34-33,Bigeye grunt,Brachydeuterus auritus,Togo,0.110880877424461,0.188,15616.3611534452,692.590782711012,9532053.91292276,33,Miscellaneous coastal fishes,34,Historic,1.3,0.145305460288079,0.735314411323075,74.0,1833.5360616,15119-FAO-34-33,74.0,0.67748541300834,1.36767867828146,0.67748541300834,1.36767867828146
15144-FAO-34-34,Largehead hairtail,Trichiurus lepturus,Togo,0.0974423910483927,0.188,2577.10067395445,100.442965403467,738656.452925917,34,Miscellaneous demersal fishes,34,Historic,1.3,0.327793464530743,0.69856692542327,23.0,828.24973442,15144-FAO-34-34,23.0,0.678919359775584,1.36582603587784,0.678919359775584,1.36582603587784
15145-FAO-34-33,Lesser African threadfin,Galeoides decadactylus,Togo,0.111358072854504,0.188,1313.72067319623,58.5146955855644,800848.127105586,33,Miscellaneous coastal fishes,34,Historic,1.3,0.817250763293564,0.899183172218356,43.0,1833.5360616,15145-FAO-34-33,43.0,0.678371079806075,1.3665371721874,0.678371079806075,1.3665371721874
15148-FAO-34-35,Madeiran sardinella,Sardinella maderensis,Togo,0.0315483655469059,0.188,28092.9888452575,354.499004858545,3998715.88211463,35,"Herrings, sardines, anchovies",34,Historic,1.3,0.188911140737602,0.414371995271179,37.0,293.25233182,15148-FAO-34-35,37.0,0.549037953683326,1.26141657145154,0.549037953683326,1.26141657145154
15162-FAO-34-33,Red pandora,Pagellus bellottii,Togo,0.037193046999125,0.188,3281.50458235156,48.817437992228,4316853.7710018,33,Miscellaneous coastal fishes,34,Historic,1.3,0.336707238934687,0.608376686585216,10.0,2847.4667678,15162-FAO-34-33,10.0,0.654183538779015,1.33564465489779,0.654183538779015,1.33564465489779
15183-FAO-34-24,West African ilisha,Ilisha africana,Togo,0.11184968788585,0.188,29482.3814903899,1318.9779866811,7675681.4946322,24,Shads,34,Historic,1.3,0.0161704702757143,1.87542539970039,40.0,784.09851376,15183-FAO-34-24,40.0,0.678272175004249,1.36666489772123,0.678272175004249,1.36666489772123
15217-FAO-31-38,Blacktip shark,Carcharhinus limbatus,Trinidad and Tobago,0.0133824432019407,0.188,216.988168883175,1.16147983193818,120792.13247396,38,"Sharks, rays, chimaeras",31,Historic,1.3,3.32106895634798,1.03698010710111,4.0,886.72515748,15217-FAO-31-38,4.0,0.570458616477072,1.23928142298066,0.570458616477072,1.23928142298066
15221-FAO-31-43,Caribbean spiny lobster,Panulirus argus,Trinidad and Tobago,0.0419385793944337,0.188,520.108700965248,8.72465060518868,2476337.95018851,43,"Lobsters, spiny-rock lobsters",31,Historic,1.3,7.63424459576899,0.690627261526896,46.0,16628.09062,15221-FAO-31-43,46.0,0.761797943118962,1.23814370335362,0.761797943118962,1.23814370335362
15255-FAO-37-33,Blotched picarel,Spicara maena,Tunisia,0.0410666609280808,0.188,10703.07066884,175.807741442132,8800862.12258396,33,Miscellaneous coastal fishes,37,Historic,1.3,0.249416392594318,0.706966289314098,31.0,1833.5360616,15255-FAO-37-33,31.0,0.67349031719914,1.34808126687678,0.67349031719914,1.34808126687678
15258-FAO-37-33,Bogue,Boops boops,Tunisia,0.0619571251934601,0.188,151698.580786314,3759.35194323575,171232812.695412,33,Miscellaneous coastal fishes,37,Historic,1.3,0.478533240666894,1.82270472920703,3279.0,2847.4667678,15258-FAO-37-33,3279.0,0.681988804859761,1.36208980661448,0.681988804859761,1.36208980661448
15260-FAO-37-45,Caramote prawn,Penaeus kerathurus,Tunisia,0.03925571530924,0.188,91796.4794094067,1441.34893029325,129351033.225957,45,"Shrimps, prawns",37,Historic,1.3,3.06421291250839,0.616084770583866,2721.0,3996.1061624,15260-FAO-37-45,2721.0,0.71820347830435,1.27583133945469,0.71820347830435,1.27583133945469
15264-FAO-37-57,Common cuttlefish,Sepia officinalis,Tunisia,0.0653848409120378,0.188,335376.957691264,8771.02808267513,319818017.647931,57,"Squids, cuttlefishes, octopuses",37,Historic,1.3,0.471557338312328,1.86579313612058,7717.0,2444.7735688,15264-FAO-37-57,7717.0,0.68159840793819,1.3625118953492,0.68159840793819,1.3625118953492
15265-FAO-37-33,Common dentex,Dentex dentex,Tunisia,0.0210979863231859,0.188,18925.3610970341,159.707529035082,29512413.2106073,33,Miscellaneous coastal fishes,37,Historic,1.3,1.22373374286304,0.987517915436741,193.0,2847.4667678,15265-FAO-37-33,193.0,0.627675289519367,1.30358666163177,0.627675289519367,1.30358666163177
15267-FAO-37-57,Common octopus,Octopus vulgaris,Tunisia,0.0398748130399765,0.188,302340.450849021,4822.08793103396,455003932.327098,57,"Squids, cuttlefishes, octopuses",37,Historic,1.3,0.439813476149492,1.73517851221705,3680.0,3326.2455426,15267-FAO-37-57,3680.0,0.688841573763529,1.35773978931284,0.688841573763529,1.35773978931284
15268-FAO-37-33,Common pandora,Pagellus erythrinus,Tunisia,0.0616529614902547,0.188,169934.807906448,4190.60278193656,192100728.736335,33,Miscellaneous coastal fishes,37,Historic,1.3,0.527858120664529,1.83766712366469,4065.0,2847.4667678,15268-FAO-37-33,4065.0,0.682158752151499,1.36188292990188,0.682158752151499,1.36188292990188
15270-FAO-37-31,Common sole,Solea solea,Tunisia,0.0398601623776836,0.188,18712.274029875,298.336123077051,31603612.3145418,31,"Flounders, halibuts, soles",37,Historic,1.3,1.90189125924518,0.784275208337101,445.0,5437.5134778,15270-FAO-37-31,445.0,0.755112404879429,1.2575841840196,0.755112404879429,1.2575841840196
15276-FAO-37-34,European conger,Conger conger,Tunisia,0.0134366129669618,0.188,226.429534106166,1.21692297386158,494719.053794442,34,Miscellaneous demersal fishes,37,Historic,1.3,6.63351838396679,0.743265925335429,6.0,3484.4827638,15276-FAO-37-34,6.0,0.375495860866463,1.08021875877602,0.375495860866463,1.08021875877602
15282-FAO-37-33,Flathead grey mullet,Mugil cephalus,Tunisia,0.0386117273031365,0.188,48835.9774588779,754.222222293231,40906070.03181,33,Miscellaneous coastal fishes,37,Historic,1.3,0.570361742280354,0.490492921258433,211.0,1833.5360616,15282-FAO-37-33,211.0,0.642047666724169,1.32884225269604,0.642047666724169,1.32884225269604
15288-FAO-37-33,Greater weever,Trachinus draco,Tunisia,0.0399282432006503,0.188,558.157774254417,8.91409769796824,462846.047647432,33,Miscellaneous coastal fishes,37,Historic,1.3,0.888326863419061,0.505137727523318,4.0,1833.5360616,15288-FAO-37-33,4.0,0.650397646755863,1.33419471456889,0.650397646755863,1.33419471456889
15289-FAO-37-33,Grey triggerfish,Balistes carolinensis,Tunisia,0.0397732444305707,0.188,7281.72756338808,115.841895415645,6045340.43500764,33,Miscellaneous coastal fishes,37,Historic,1.3,1.42769859616794,1.44509272136278,239.0,1833.5360616,15289-FAO-37-33,239.0,0.686900845136601,1.35631716832615,0.686900845136601,1.35631716832615
15296-FAO-37-34,John dory,Zeus faber,Tunisia,0.045599387751931,0.188,3069.08053582296,55.9767275753962,3978291.93454714,34,Miscellaneous demersal fishes,37,Historic,1.3,0.651316757982189,1.78284504509289,65.0,2982.6471698,15296-FAO-37-34,65.0,0.685957948372257,1.35894611076958,0.685957948372257,1.35894611076958
15314-FAO-37-33,Red mullet,Mullus barbatus,Tunisia,0.0404749322699721,0.188,92073.5589633316,1490.60052716949,33425716.2796743,33,Miscellaneous coastal fishes,37,Historic,1.3,1.71763906717385,1.09361598974213,2800.0,805.98590178,15314-FAO-37-33,2800.0,0.683440589550703,1.3529539839665,0.683440589550703,1.3529539839665
15315-FAO-37-33,Red porgy,Pagrus pagrus,Tunisia,0.0431109991812767,0.188,18322.2277389118,315.941426648014,23058693.7125745,33,Miscellaneous coastal fishes,37,Historic,1.3,0.770572193462663,1.40888067439421,343.0,2847.4667678,15315-FAO-37-33,343.0,0.686038252964423,1.35716924371366,0.686038252964423,1.35716924371366
15316-FAO-37-33,Saddled seabream,Oblada melanura,Tunisia,0.0397487678825743,0.188,1852.62730680112,29.4545194405953,2389042.13825385,33,Miscellaneous coastal fishes,37,Historic,1.3,1.43240299421564,0.829565882790604,35.0,2847.4667678,15316-FAO-37-33,35.0,0.675240159557637,1.34909347399557,0.675240159557637,1.34909347399557
15318-FAO-37-33,Sand steenbras,Lithognathus mormyrus,Tunisia,0.0406823603578514,0.188,25425.4656766698,413.728337129014,32559664.6692462,33,Miscellaneous coastal fishes,37,Historic,1.3,0.778105347702386,1.09342499082133,352.0,2847.4667678,15318-FAO-37-33,352.0,0.684023119854791,1.35372649523092,0.684023119854791,1.35372649523092
15324-FAO-37-33,Shi drum,Umbrina cirrosa,Tunisia,0.106151677104773,0.188,587.951529463189,24.9636792489364,463148.427107329,33,Miscellaneous coastal fishes,37,Historic,1.3,0.30429669242894,0.78985145911503,6.0,2335.5143552,15324-FAO-37-33,6.0,0.678244772924335,1.36669941720416,0.678244772924335,1.36669941720416
